src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.243,104.17.174.5,55504,443,6,2025-11-11 23:37:49,119.96338987350464,121.24532338855188,0.2500762943730874,0.10003051774923497,0.15004577662385246,12,18,1734,12811,571,54,144.5,178.396328437555,1486,54,711.7222222222222,675.062532540139,1486,54,484.8333333333333,602.804782293203,363373.6055555558,240,360,20,5,4.136668616327746,60.007976055145264,0.0,15.178376048643718,119.96338987350464,60.007976055145264,0.0,10.905762715773148,23.10302903694516,119.94940209388733,60.02629494667053,0.0,7.055847181993372,19.304024951354805,4,5,0,0,2,3,0,9,28,0,0,1.5,484.8333333333333,65535,65535,0,0,0,0,0,0,0,0,0,0,7690.0,8.0,0,0,144.5,711.7222222222222,0,12,18,1734,12811
192.168.1.243,34.120.208.123,50532,443,6,2025-11-11 23:37:54,112.13639783859253,10.219696923469357,0.14268337764006084,0.08025939992253422,0.06242397771752662,9,7,666,480,93,54,74.0,18.439088914585774,93,54,68.57142857142857,16.22922533893842,93,54,71.625,17.712548517929317,313.734375,180,140,20,5,7.475759855906168,59.06532001495361,0.0,19.06227274390294,112.13639783859253,59.06532001495361,0.0,14.017049729824066,24.282298457509555,112.12075400352478,59.12823700904846,0.0,18.686792333920796,26.48502696379617,5,2,0,0,2,0,0,7,16,0,0,0.7777777777777778,71.625,254,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,68.57142857142857,0,9,7,666,480
192.168.1.243,104.19.146.81,64537,443,6,2025-11-11 23:38:13,105.91947388648987,29.83398504590817,0.10385247959018667,0.04720567254099395,0.056646807049192734,5,6,1887,1273,1668,54,377.4,645.3001162250011,952,54,212.16666666666666,330.9886285391422,1668,54,287.27272727272725,505.7705356292949,255803.83471074383,100,120,20,4,10.591947388648986,60.01323199272156,0.0,21.35991510602276,105.8884289264679,60.01323199272156,0.0,26.472107231616974,26.843631062474856,105.90799498558044,60.04435896873474,0.0,21.18159899711609,26.256913962036606,1,2,0,0,0,0,0,3,11,0,0,1.2,287.27272727272725,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.4,212.16666666666666,0,5,6,1887,1273
192.168.1.243,172.64.147.231,62388,443,6,2025-11-11 23:38:21,110.71211385726929,8.002737633049229,0.11742165827273135,0.06322704676223996,0.054194611510491396,7,6,490,396,82,54,70.0,13.856406460551018,78,54,66.0,12.0,82,54,68.15384615384616,13.1841755603868,173.82248520710058,140,120,20,4,9.226009488105774,55.13300800323486,0.0,20.52653346688756,110.71211385726929,55.13300800323486,0.0,18.452018976211548,25.931549671039893,110.64620018005371,55.20322513580322,0.08450198173522949,22.129240036010742,26.996807017641828,4,3,0,0,0,0,0,7,13,0,0,0.8571428571428571,68.15384615384616,253,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,66.0,0,7,6,490,396
192.168.1.243,104.18.40.25,55205,443,6,2025-11-11 23:38:21,110.63584899902344,8.008254178153598,0.11750260080812278,0.0632706312043738,0.05423196960374897,7,6,490,396,82,54,70.0,13.856406460551018,78,54,66.0,12.0,82,54,68.15384615384616,13.1841755603868,173.82248520710058,140,120,20,4,9.219654083251953,55.14946389198303,0.0,20.529718380718993,110.63584899902344,55.14946389198303,0.0,18.439308166503906,25.9410780225576,110.57763314247131,55.20676398277283,0.06624603271484375,22.115526628494262,27.002878084437178,4,3,0,0,0,0,0,7,13,0,0,0.8571428571428571,68.15384615384616,253,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,66.0,0,7,6,490,396
192.168.1.243,224.0.0.251,5353,5353,17,2025-11-11 23:38:31,119.99846887588501,17.57522424874728,0.08333439662753571,0.08333439662753571,0.0,10,0,2109,0,525,87,210.9,162.35174775776207,0,0,0,0.0,525,87,210.9,162.35174775776207,26358.090000000004,200,0,20,10,13.333163208431667,101.76338481903076,0.0,31.728181825315517,119.99846887588501,101.76338481903076,0.0,13.333163208431667,31.728181825315517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210.9,0,0,0,0,0,0,0,0,0,0,1554.0,7.0,0,0,1947.9734597722963,0,210.9,0,0,10,0,2109,0
192.168.1.243,239.255.255.250,59533,1900,17,2025-11-11 23:38:33,120.01484107971191,4.174483717953215,0.024996908490737813,0.024996908490737813,0.0,3,0,501,0,167,167,167.0,0.0,0,0,0,0.0,167,167,167.0,0.0,0.0,60,0,20,3,60.00742053985596,120.01484107971191,0.0,60.00742053985596,120.01484107971191,120.01484107971191,0.0,60.00742053985596,60.00742053985596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,3,0,501,0
192.168.1.243,172.65.244.155,62386,5223,6,2025-11-11 23:39:17,95.62224411964417,358.86001542762887,0.5960956106476715,0.19869853688255715,0.3973970737651143,19,38,1176,33139,84,54,61.89473684210526,13.210421471590667,1486,54,872.078947368421,658.6385631932037,1486,54,602.0175438596491,659.642074430429,435127.66635887965,380,760,20,5,1.7075400735650743,15.496943950653076,0.0,3.8347036972377224,95.62224411964417,15.511877059936523,0.0,5.312346895535787,5.161948447968422,95.60128283500671,15.496943950653076,0.0,2.5838184550001815,4.4730730297740395,5,21,0,0,0,0,0,26,57,0,0,2.0,602.0175438596491,255,16,0,0,0,0,0,0,0,0,0,0,3655.0,4.0,0,382680.50723914127,61.89473684210526,872.078947368421,0,19,38,1176,33139
162.159.130.234,192.168.1.243,443,59377,6,2025-11-11 23:39:18,104.6881651878357,355.6849041454655,1.6525268132228363,0.8788003862225489,0.7737264270002876,92,81,32499,4737,1486,94,353.25,335.91224348940744,175,54,58.48148148148148,22.851161523878776,1486,54,215.23699421965318,286.1548681634199,81884.60857362422,1840,1620,20,92,0.6086521231850912,6.4306628704071045,0.0,1.096921601697182,104.63483715057373,6.480833053588867,0.0,1.14983337528103,1.3217030754185344,104.63773322105408,6.431715965270996,0.004149913787841797,1.3079716652631759,1.3298736069299466,88,3,0,0,0,0,0,91,173,0,0,0.8804347826086957,215.23699421965318,17,252,0,0,0,0,0,0,0,0,1813.0,5.5,0,0,1516.2879753616708,0,353.25,58.48148148148148,0,92,81,32499,4737
192.168.1.22,224.0.0.251,5353,5353,17,2025-11-11 23:39:23,90.22545790672302,40.21038057518869,0.12191680990272204,0.12191680990272204,0.0,11,0,3628,0,732,82,329.8181818181818,304.077387931493,0,0,0,0.0,732,82,329.8181818181818,304.077387931493,92463.05785123968,220,0,20,11,9.022545790672302,20.078378915786743,0.0,8.482771826035906,90.22545790672302,20.078378915786743,0.0,9.022545790672302,8.482771826035906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,329.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.8181818181818,0,0,11,0,3628,0
192.168.1.22,192.168.1.255,57621,57621,17,2025-11-11 23:37:29,0.0,0,0,0,0,2,0,164,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,2,0,164,0
192.168.1.243,192.168.1.22,57621,57621,17,2025-11-11 23:37:29,0.0,0,0,0,0,2,0,172,0,86,86,86.0,0.0,0,0,0,0.0,86,86,86.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,2,0,172,0
192.168.1.22,239.255.255.250,52123,1900,17,2025-11-11 23:37:30,10.147727966308594,115.19820041305692,0.6898095833117182,0.6898095833117182,0.0,7,0,1169,0,167,167,167.0,0.0,0,0,0,0.0,167,167,167.0,0.0,0.0,140,0,20,7,1.6912879943847656,2.0557920932769775,0.0,0.7573401192545394,10.147727966308594,2.0557920932769775,0.0,1.6912879943847656,0.7573401192545394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,7,0,1169,0
192.168.1.243,192.168.1.1,53104,53,17,2025-11-11 23:37:30,0.016778945922851562,17045.170853700125,178.79549846538592,119.19699897692395,59.598499488461975,2,1,150,136,75,75,75.0,0.0,136,136,136.0,0.0,136,75,95.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.008389472961425781,0.016778945922851562,0.0,0.008389472961425781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,95.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,136.0,0,2,1,150,136
